"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.778077292E0,9.756978601E-2,5.162233114E-2,-3.502858803E-3
3.788138292E0,6.593009830E-2,2.114373632E-2,-5.039995536E-3
3.798200292E0,2.610065974E-2,-2.877109125E-2,-3.307342995E-3
3.808261292E0,-1.102453470E-2,-8.139472455E-2,-3.026233520E-3
3.818323292E0,-4.593697935E-2,-1.137217730E-1,3.734733444E-3
3.828384292E0,-6.259591877E-2,-1.256795377E-1,9.703969583E-3
3.838446292E0,-6.891693920E-2,-1.194386929E-1,1.246247161E-2
3.848507292E0,-6.405833364E-2,-1.150417700E-1,9.171400219E-3
3.858568292E0,-5.274415761E-2,-1.004247442E-1,4.450680688E-3
3.868630292E0,-4.325930402E-2,-9.037353843E-2,-3.909975290E-3
3.878691292E0,-2.961885929E-2,-8.869814128E-2,-6.882861257E-3
3.888753292E0,-3.167016059E-2,-8.555032313E-2,-1.317367703E-2
3.898814292E0,-3.164672479E-2,-8.600252867E-2,-1.573537104E-2
3.908876292E0,-3.271292150E-2,-8.495400101E-2,-1.556236949E-2
3.918937292E0,-4.233784974E-2,-8.536306769E-2,-1.986310817E-2
3.928998292E0,-4.492551088E-2,-9.302485734E-2,-1.462351996E-2
3.939060292E0,-4.270976037E-2,-1.010620147E-1,-1.519716438E-2
3.949121292E0,-4.111219570E-2,-1.069312096E-1,-1.363700442E-2
3.959183292E0,-3.932894394E-2,-1.136474311E-1,-1.704691537E-2
3.969244292E0,-5.206451565E-2,-1.048655659E-1,-1.582369767E-2
3.979306292E0,-5.771361291E-2,-7.863396406E-2,-1.050989237E-2
3.989367292E0,-6.097811833E-2,-3.656587750E-2,-4.594479688E-3
3.999428292E0,-6.076186895E-2,-2.740300447E-2,4.303727765E-4
4.009490292E0,-5.353497714E-2,-3.477406874E-2,7.076449692E-3
4.019551292E0,-5.904212967E-2,-4.620276019E-2,1.021977887E-2
4.029613292E0,-6.373821199E-2,-5.876150727E-2,8.378345519E-3
4.039674292E0,-6.982247531E-2,-8.100581914E-2,1.416299772E-2
4.049736292E0,-6.801045686E-2,-9.612900764E-2,1.653349586E-2
4.059797292E0,-6.399627030E-2,-1.006885991E-1,2.359247021E-2
4.069858292E0,-6.067891046E-2,-1.002898067E-1,2.632842399E-2
4.079920292E0,-5.728204921E-2,-1.060366407E-1,3.352268785E-2
4.089981292E0,-6.233133376E-2,-1.100273654E-1,3.698931634E-2
4.100043292E0,-5.963168666E-2,-1.069612652E-1,3.907643631E-2
4.110104292E0,-5.958554521E-2,-1.032039598E-1,4.411745444E-2
4.120166292E0,-5.679428577E-2,-1.046729609E-1,3.970539570E-2
4.130227292E0,-5.435516685E-2,-1.225319654E-1,2.987574600E-2
4.140288292E0,-6.594444066E-2,-1.258513331E-1,5.177092552E-2
4.150350292E0,-6.228732318E-2,-1.359670758E-1,5.588540807E-2
4.160411292E0,-6.571215391E-2,-1.485941857E-1,7.145531476E-2
4.170473292E0,-7.363406569E-2,-1.756550223E-1,6.933440268E-2
4.180534292E0,-9.602431953E-2,-1.865489483E-1,1.069142669E-1
4.190595292E0,-1.240692139E-1,-1.913285106E-1,1.228673086E-1
4.200657292E0,-1.540329605E-1,-2.191484272E-1,1.633699983E-1
4.210718292E0,-1.881610304E-1,-2.340715826E-1,1.846143007E-1
4.220780292E0,-2.224122137E-1,-2.475559711E-1,2.594512701E-1
4.230841292E0,-2.577619553E-1,-2.608911991E-1,2.777373195E-1
4.240903292E0,-2.733765841E-1,-2.875707448E-1,2.609516680E-1
4.250964292E0,-2.817799449E-1,-3.058902919E-1,2.703677714E-1
4.261025292E0,-2.872484624E-1,-2.928914130E-1,2.630693614E-1
4.271086667E0,-2.673161030E-1,-2.702075541E-1,2.509739101E-1
4.281147667E0,-2.376642078E-1,-2.293586582E-1,2.428843081E-1
4.291209667E0,-2.075211704E-1,-1.811033487E-1,2.361021936E-1
4.301270667E0,-1.759432703E-1,-1.367457360E-1,2.347034961E-1
4.311332667E0,-1.571447253E-1,-1.068080515E-1,2.279864550E-1
4.321393667E0,-1.555889100E-1,-9.677086025E-2,2.274737954E-1
4.331454667E0,-1.561008245E-1,-9.565793723E-2,2.255231291E-1
4.341516667E0,-1.561942995E-1,-1.066940725E-1,2.171767801E-1
4.351577667E0,-1.545510441E-1,-1.069222018E-1,2.003256530E-1
4.361639667E0,-1.437031925E-1,-1.032385156E-1,1.804757714E-1
4.371700667E0,-1.290337294E-1,-9.582106769E-2,1.676400602E-1
4.381762667E0,-1.070227101E-1,-9.257441014E-2,1.544507444E-1
4.391823667E0,-8.289254457E-2,-8.700008690E-2,1.420700997E-1
4.401884667E0,-6.446160376E-2,-8.272704482E-2,1.310667247E-1
4.411946667E0,-4.131854326E-2,-8.309704065E-2,1.299162954E-1
4.422007667E0,-2.654785477E-2,-8.190021664E-2,1.318769157E-1
4.432069667E0,-1.417008229E-2,-7.939893007E-2,1.387966573E-1
4.442130667E0,-7.219179533E-4,-9.702479839E-2,1.410406381E-1
4.452191667E0,2.258103807E-3,-1.043253317E-1,1.424436867E-1
4.462253667E0,7.954956964E-4,-1.086979732E-1,1.428713948E-1
4.472314667E0,-5.042544100E-3,-1.086189970E-1,1.567570120E-1
4.482376667E0,-7.771485485E-3,-1.096922532E-1,1.610412449E-1
4.492437667E0,4.028095864E-4,-1.071583182E-1,1.664998829E-1
4.502499667E0,9.472470731E-3,-1.074962765E-1,1.752177477E-1
4.512560667E0,2.204712853E-2,-1.157899350E-1,1.853902489E-1
4.522621667E0,2.883046493E-2,-1.359870732E-1,1.944524497E-1
4.532683667E0,3.036843985E-2,-1.548939198E-1,1.897719502E-1
4.542744667E0,2.249187604E-2,-1.646631956E-1,1.844568104E-1
4.552806667E0,1.512233354E-2,-1.535417140E-1,1.740299165E-1
4.562867667E0,2.350090444E-2,-1.439961344E-1,1.797706336E-1
4.572929667E0,3.263109922E-2,-1.304509640E-1,1.797277033E-1
4.582990667E0,3.123347089E-2,-1.394385993E-1,1.804648638E-1
4.593051667E0,1.255083084E-2,-1.523880512E-1,1.658200175E-1
4.603113667E0,-4.147691652E-4,-1.607514471E-1,1.483701915E-1
4.613174667E0,-2.693508565E-2,-1.753884703E-1,1.277167648E-1
4.623236667E0,-4.552821070E-2,-1.762627810E-1,1.159013882E-1
4.633297667E0,-4.967492446E-2,-1.727935076E-1,1.025323421E-1
4.643358667E0,-3.997702524E-2,-1.441261768E-1,9.152762592E-2
4.653420667E0,-2.912757359E-2,-1.111439764E-1,7.860010862E-2
4.663481667E0,-1.815907843E-2,-8.214561641E-2,8.157406002E-2
4.673543667E0,-1.287463307E-2,-5.270182341E-2,7.860524207E-2
4.683604667E0,-2.157784253E-2,-3.141571209E-2,7.509546727E-2
4.693666667E0,-3.977050632E-2,-1.764639653E-2,7.400011271E-2
4.703727667E0,-5.203116685E-2,-1.309292391E-2,8.248787373E-2
4.713788667E0,-5.416538194E-2,-9.585228749E-3,8.848040551E-2
4.723850667E0,-5.323221162E-2,-1.909457892E-2,1.022699848E-1
4.733911667E0,-5.822741240E-2,-3.594915941E-2,1.152478158E-1
4.743973667E0,-6.582168490E-2,-5.321283638E-2,1.244234666E-1
4.754034667E0,-6.188413501E-2,-7.100290060E-2,1.311377585E-1
4.764096667E0,-5.021709204E-2,-9.336359799E-2,1.376856714E-1
4.774157667E0,-4.108731449E-2,-9.662567079E-2,1.375163496E-1
4.784218667E0,-3.202324361E-2,-9.865552932E-2,1.355823725E-1
4.794280667E0,-2.983677015E-2,-9.488793463E-2,1.394445598E-1
4.804341667E0,-2.716482431E-2,-9.686586261E-2,1.418118477E-1
4.814403667E0,-2.668362483E-2,-9.161355346E-2,1.502563506E-1
4.824464667E0,-2.155570686E-2,-9.328095615E-2,1.642683148E-1
4.834525667E0,-1.298415661E-2,-9.783144295E-2,1.794360429E-1
4.844587667E0,-4.372558556E-3,-9.381859004E-2,1.866556108E-1
4.854648667E0,-3.998654895E-3,-9.722793102E-2,1.984853297E-1
4.864710667E0,-9.224842303E-3,-1.162141412E-1,1.999032050E-1
4.874771667E0,-1.551100146E-2,-1.235951185E-1,1.943251342E-1
4.884833667E0,-2.428957820E-2,-1.268689334E-1,1.887511462E-1
4.894894667E0,-3.306582943E-2,-1.300742775E-1,1.897243410E-1
4.904955667E0,-3.527279198E-2,-1.136010364E-1,1.959201843E-1
4.915017667E0,-3.195918351E-2,-9.315382689E-2,2.075890750E-1
4.925078667E0,-2.968590707E-2,-6.699679047E-2,2.137015760E-1
4.935140667E0,-2.968020365E-2,-4.607019573E-2,2.164268643E-1
4.945201667E0,-3.517856449E-2,-3.182015195E-2,2.192396969E-1
4.955262667E0,-4.388915002E-2,-2.779033780E-2,2.272970676E-1
4.965324667E0,-6.056053936E-2,-4.479036108E-2,2.364442199E-1
4.975385667E0,-9.181587398E-2,-8.392417431E-2,2.243152857E-1
4.985447667E0,-1.180259064E-1,-1.307814419E-1,1.952253133E-1
4.995508667E0,-1.337486804E-1,-1.409813464E-1,1.621248871E-1
5.005570667E0,-1.255647838E-1,-1.361836642E-1,1.289647967E-1
5.015631667E0,-1.022352278E-1,-1.005681306E-1,1.137573570E-1
5.025692667E0,-6.266118586E-2,-5.146743357E-2,1.040235013E-1
5.035754667E0,-1.392646506E-2,-1.489355974E-2,8.789467812E-2
5.045815667E0,1.744157821E-2,-2.010784345E-3,6.346869469E-2
5.055877667E0,2.318193763E-2,-1.818541437E-2,4.656485096E-2
5.065938667E0,1.752937958E-2,-3.966886923E-2,3.585468233E-2
5.075999667E0,2.795439214E-3,-6.892208755E-2,3.071771003E-2
5.086061667E0,-1.557158306E-2,-6.096536666E-2,1.323379111E-2
5.096122667E0,-3.233872820E-3,-1.844994351E-2,-9.090458974E-3
5.106184667E0,2.217002027E-2,1.559883635E-2,-2.490138076E-2
5.116245667E0,3.588110209E-2,3.922305256E-2,-4.410924017E-2
5.126306667E0,2.627800778E-2,7.946501672E-2,-5.856860802E-2
5.136368667E0,2.320190147E-2,1.003973112E-1,-4.943013564E-2
5.146429667E0,2.083568275E-2,7.637719810E-2,-3.393373638E-2
5.156491667E0,2.745001204E-2,3.159613535E-2,-3.625887912E-3
5.166552667E0,2.100969106E-2,6.686257198E-3,1.779924333E-2
5.176614667E0,5.998758134E-3,-1.022976241E-3,3.281088918E-2
5.186675667E0,-9.494714439E-3,-5.686171353E-3,3.609270230E-2
5.196736667E0,-2.252086997E-2,9.985934012E-4,4.040811583E-2
5.206798667E0,-2.280023694E-2,1.017158572E-2,5.705020949E-2
5.216859667E0,-2.065740526E-2,2.203040756E-2,8.067917079E-2
5.226921667E0,-3.200966120E-2,2.574631572E-2,9.671166539E-2
5.236982667E0,-4.831607640E-2,1.119343750E-2,1.145879850E-1
5.247043667E0,-6.690334529E-2,-2.124498133E-3,1.339736581E-1
5.257105667E0,-8.400249481E-2,-2.848393843E-2,1.427384913E-1
5.267166667E0,-8.832985908E-2,-4.214276001E-2,1.569656283E-1
5.277229750E0,-9.218510240E-2,-5.491238087E-2,1.735506654E-1
5.287290750E0,-9.394971281E-2,-5.198876187E-2,1.769637764E-1
5.297351750E0,-9.771305323E-2,-3.730253503E-2,1.784810871E-1
5.307413750E0,-9.274119139E-2,-1.857758313E-2,1.757188588E-1
5.317474750E0,-7.528682798E-2,-5.678448360E-5,1.613186151E-1
5.327536750E0,-4.964032024E-2,2.225011773E-2,1.487642080E-1
5.337597750E0,-3.264323622E-2,4.134167731E-2,1.401827037E-1
5.347659750E0,-2.291337773E-2,4.086177424E-2,1.379123479E-1
5.357720750E0,-2.052063309E-2,3.333556652E-2,1.335548162E-1
5.367781750E0,-1.881780662E-2,2.399080060E-2,1.260383129E-1
5.377843750E0,-1.072150376E-2,1.960354857E-2,1.141005456E-1
5.387904750E0,-4.641240928E-3,9.280604310E-3,1.060916260E-1
5.397966750E0,3.726401366E-3,-9.676190093E-4,1.020081863E-1
5.408027750E0,1.485761628E-2,-1.275263913E-2,8.973846585E-2
5.418088750E0,2.289440110E-2,-1.167646144E-2,7.543560863E-2
5.428150750E0,3.164288402E-2,-1.179364044E-2,5.753410608E-2
5.438211750E0,4.043655843E-2,-1.017009746E-2,3.840998560E-2
5.448273750E0,5.082901195E-2,-2.808054676E-3,2.321798168E-2
5.458334750E0,5.867218599E-2,5.261020735E-3,1.005560439E-2
5.468395750E0,5.919469520E-2,1.128881983E-2,5.859260913E-3
5.478457750E0,5.644655228E-2,1.465607993E-2,1.738606580E-2
5.488518750E0,4.898490757E-2,7.638916839E-3,3.422975913E-2
5.498580750E0,4.273246974E-2,1.484428300E-3,3.478382528E-2
5.508641750E0,3.605752066E-2,-2.409379464E-3,2.146056108E-2
5.518702750E0,3.111017495E-2,-3.626597812E-3,6.321835332E-3
5.528764750E0,3.364044428E-2,2.979106735E-3,1.709240256E-3
5.538825750E0,4.097123072E-2,7.914176211E-3,-7.727988996E-4
5.548887750E0,4.532416537E-2,8.345341310E-3,1.764394809E-3
5.558948750E0,4.685478285E-2,6.374637131E-3,1.060494222E-3
5.569010750E0,3.893960267E-2,-2.571663936E-4,5.102640018E-3
5.579071750E0,2.961166948E-2,-1.782889245E-3,-6.412957329E-3
5.589132750E0,1.873265207E-2,4.192445427E-3,-1.265034731E-2
5.599194750E0,1.823263988E-2,4.940870218E-3,-8.490095846E-3
5.609255750E0,2.641147189E-2,2.345886081E-3,-2.759505762E-3
5.619317750E0,3.412673995E-2,1.861722907E-3,-9.292142466E-3
5.629378750E0,3.087928146E-2,4.686233588E-4,-1.932214014E-2
5.639439750E0,2.382295020E-2,-2.486724406E-3,-2.194125205E-2
5.649501750E0,2.250495180E-2,-8.877512068E-3,-1.713824086E-2
5.659562750E0,2.102604508E-2,-9.659073316E-3,-1.073471271E-2
5.669624750E0,2.320690826E-2,-6.080850959E-3,-1.242182497E-2
5.679685750E0,2.212468907E-2,-8.193425834E-3,-1.440816186E-2
5.689746750E0,2.527227998E-2,-2.693465911E-3,-1.268669497E-2
5.699808750E0,2.917709574E-2,4.576055333E-3,-1.355136931E-2
5.709869750E0,3.537480533E-2,1.223530620E-2,-9.894050658E-3
5.719931750E0,3.475764021E-2,1.522469707E-2,-1.298097987E-2
5.729992750E0,3.228995577E-2,9.940453805E-3,-6.874085404E-3
5.740053750E0,3.135651723E-2,8.872760460E-3,2.679074532E-5
5.750115750E0,3.323910758E-2,1.319237053E-3,6.291978061E-4
5.760176750E0,4.569884762E-2,-1.465407433E-3,-1.061355975E-2
5.770238750E0,4.688661918E-2,9.841842577E-3,-2.001105621E-2
5.780299750E0,4.984043539E-2,3.224968165E-2,-3.340696171E-2
5.790360750E0,4.946253449E-2,3.924021497E-2,-4.082386568E-2
5.800422750E0,4.034228995E-2,4.881352186E-2,-4.899747670E-2
5.810483750E0,3.215386719E-2,4.142351449E-2,-5.108646303E-2
5.820545750E0,3.330143914E-2,3.764087334E-2,-5.428810418E-2
5.830606750E0,3.033467941E-2,3.058509529E-2,-5.450941250E-2
5.840667750E0,2.549777739E-2,2.160125971E-2,-6.110369787E-2
5.850729750E0,2.061247639E-2,1.930375025E-2,-6.208773330E-2
5.860790750E0,2.021533437E-2,1.389291976E-2,-6.797174364E-2
5.870852750E0,2.187235281E-2,-4.284219816E-3,-7.282881439E-2
5.880913750E0,3.521241993E-2,-1.932771876E-2,-8.216831088E-2
5.890974750E0,6.254923344E-2,-3.367896006E-2,-9.491340071E-2
5.901036750E0,8.568114787E-2,-3.293947875E-2,-1.159436181E-1
5.911097750E0,1.029576063E-1,-2.755057067E-2,-1.258332729E-1
5.921159750E0,1.116519570E-1,-2.237813920E-2,-1.331249326E-1
5.931220750E0,1.139585227E-1,-3.490591794E-2,-1.348831505E-1
5.941281750E0,1.039058343E-1,-3.740537167E-2,-1.340309680E-1
5.951343750E0,8.606851846E-2,-4.852220416E-2,-1.202989072E-1
5.961404750E0,7.097788155E-2,-4.966226593E-2,-1.070964113E-1
5.971466750E0,6.019153818E-2,-5.765121803E-2,-9.925659746E-2
5.981527750E0,5.001720041E-2,-5.564585701E-2,-9.531139582E-2
5.991588750E0,4.257979244E-2,-5.344555154E-2,-9.264503419E-2
6.001650750E0,4.083302617E-2,-5.451899394E-2,-8.056481928E-2
6.011711750E0,3.972301632E-2,-5.320286006E-2,-6.906236708E-2
6.021773750E0,4.262025282E-2,-5.371145159E-2,-6.713089347E-2
6.031834750E0,3.702655062E-2,-5.165948346E-2,-7.439546287E-2
6.041895750E0,2.703328431E-2,-4.346079379E-2,-8.112741262E-2
6.051957750E0,1.681873202E-2,-4.106687754E-2,-8.242676407E-2
6.062018750E0,1.089411974E-2,-3.864229470E-2,-8.046937734E-2
6.072080750E0,4.529164638E-3,-3.306217492E-2,-7.236591727E-2
6.082141750E0,-4.472291563E-3,-2.946694195E-2,-6.375376135E-2
6.092202750E0,-9.738426656E-3,-3.412907198E-2,-5.872518569E-2
6.102264750E0,-6.894100457E-3,-3.463697433E-2,-5.862857774E-2
6.112325750E0,-2.899358515E-3,-2.359098010E-2,-6.553202122E-2
6.122387750E0,1.191721298E-3,-1.236831956E-2,-6.638515741E-2
6.132448750E0,6.127091590E-3,7.301722653E-4,-5.802975968E-2
6.142509750E0,9.577756748E-3,4.607972223E-3,-5.032674223E-2
6.152571750E0,1.231175847E-2,6.436232477E-3,-4.462438077E-2
6.162632750E0,2.141930722E-2,1.168994932E-3,-4.295704141E-2
6.172694750E0,2.323451824E-2,-2.996987896E-3,-4.780106619E-2
6.182755750E0,2.712958679E-2,3.997575957E-3,-5.135871470E-2
6.192816750E0,3.528338671E-2,1.259159669E-2,-5.522615835E-2
6.202878750E0,3.924771398E-2,1.609886624E-2,-5.538906902E-2
6.212939750E0,4.017715901E-2,1.844591089E-2,-5.652730539E-2
6.223001750E0,4.037797824E-2,1.676347293E-2,-5.322241038E-2
6.233062750E0,3.326920047E-2,2.517957240E-3,-5.380670726E-2
6.243123750E0,2.423401922E-2,-5.887733772E-3,-5.395242572E-2
6.253185750E0,2.160414681E-2,-1.093362551E-2,-4.689451680E-2
6.263246750E0,2.606714703E-2,-8.265267126E-3,-5.097338185E-2
6.273307542E0,3.841782361E-2,-2.449190244E-3,-5.064235255E-2
6.283368542E0,4.241390526E-2,9.775192477E-3,-5.508805439E-2
6.293429542E0,4.266930372E-2,1.277044974E-2,-5.151675642E-2
6.303491542E0,3.295286745E-2,7.170611992E-3,-4.672703147E-2
6.313552542E0,1.535336673E-2,-1.796783996E-3,-3.577504680E-2
6.323614542E0,5.159111228E-3,-5.284111015E-3,-2.278465964E-2
6.333675542E0,3.911686596E-3,-1.415083930E-2,-2.083149739E-2
6.343736542E0,1.019305270E-2,-5.667875521E-3,-2.243719622E-2
6.353798542E0,2.133784816E-2,-2.474212786E-3,-2.972893044E-2
6.363859542E0,2.664760873E-2,1.088451478E-3,-3.165352717E-2
6.373921542E0,2.864124998E-2,4.710350186E-3,-2.925748006E-2
6.383982542E0,2.938873693E-2,9.266934358E-3,-2.381026745E-2
6.394043542E0,2.466349117E-2,2.902246313E-3,-2.517540380E-2
6.404105542E0,1.024562307E-2,-5.317742005E-3,-3.449630737E-2
6.414166542E0,-6.981035694E-4,-5.461552180E-3,-3.362944722E-2
6.424228542E0,-4.582907073E-3,2.083783038E-4,-2.976796217E-2
6.434289542E0,8.539361879E-4,6.479856092E-3,-2.746619098E-2
6.444350542E0,7.359868381E-3,1.018879656E-2,-2.638615109E-2
6.454412542E0,2.255120780E-3,1.817028970E-2,-2.381912991E-2
6.464473542E0,-4.067755770E-3,1.753471792E-2,-1.257039607E-2
6.474535542E0,-8.374620229E-3,1.534133963E-2,-2.801388269E-3
6.484596542E0,-1.177580561E-2,1.081876829E-2,-9.751062607E-4
6.494657542E0,-1.481633633E-2,-1.281837001E-3,2.022015397E-3
6.504719542E0,-1.734785363E-2,-1.468728296E-2,-2.189922146E-3
6.514780542E0,-1.796970144E-2,-1.364518795E-2,-3.755104553E-4
6.524841542E0,-2.290142700E-2,-5.138626788E-3,4.844699521E-3
6.534903542E0,-2.992764488E-2,4.574986640E-3,6.080406252E-3
6.544964542E0,-3.742968664E-2,1.370014995E-2,1.463326626E-2
6.555026542E0,-4.509399831E-2,1.010062173E-2,1.944613084E-2
6.565087542E0,-5.126237124E-2,3.636031412E-3,2.131381817E-2
6.575148542E0,-4.481831938E-2,-3.822151106E-3,1.232458372E-2
6.585210542E0,-3.835048527E-2,-5.287705455E-3,1.670650905E-3
6.595271542E0,-2.766428329E-2,5.587579217E-3,-5.026666448E-3
6.605333542E0,-1.069861464E-2,5.347095430E-3,-1.339964475E-2
6.615394542E0,-1.114430837E-3,8.993761614E-3,-8.662147447E-3
6.625455542E0,-2.646621317E-3,6.455132738E-3,-3.332488239E-3
6.635517542E0,-4.946793430E-3,1.075813314E-3,-6.121350452E-3
6.645578542E0,-1.112961117E-2,-7.925117388E-4,-9.763759561E-3
6.655640542E0,-1.371633913E-2,-7.794622798E-4,-8.668134920E-3
6.665701542E0,-1.207085140E-2,4.633286735E-4,1.355881104E-3
6.675762542E0,-5.309883505E-3,-1.830451889E-3,1.623262535E-3
6.685824542E0,2.019359265E-3,-5.825427826E-3,7.467027288E-3
6.695885542E0,4.579722881E-3,-1.334486343E-2,1.088519394E-2
6.705947542E0,5.265548360E-3,-2.223467827E-2,6.639332511E-3
6.716008542E0,7.960667834E-3,-2.941775322E-2,8.025241084E-3
6.726069542E0,3.240778577E-3,-3.016371094E-2,5.430446938E-3
6.736131542E0,6.767869461E-3,-2.635831945E-2,5.408609286E-3
6.746192542E0,1.373338513E-3,-2.044503391E-2,4.668859299E-3
6.756253542E0,1.975479070E-3,-9.759364650E-3,4.509335849E-3
6.766315542E0,1.318458002E-3,2.570954151E-3,3.752992488E-3
6.776376542E0,-5.484181456E-4,8.312996477E-3,5.588975735E-3
6.786438542E0,-2.646621317E-3,-8.419289952E-4,9.792101569E-3
6.796499542E0,-3.546503372E-3,6.904940121E-3,8.412584662E-3
6.806560542E0,-1.019150019E-2,8.441925049E-3,1.145218126E-2
6.816622542E0,-1.728190109E-2,8.483736776E-3,1.409483608E-2
6.826683542E0,-1.954837330E-2,4.562423564E-3,1.470723189E-2
6.836745542E0,-1.806206256E-2,-1.346864388E-3,1.007066853E-2
6.846806542E0,-1.586253196E-2,-1.915721805E-3,6.856426597E-3
6.856867542E0,-1.542976871E-2,7.712165825E-5,1.222695783E-2
6.866929542E0,-1.501412503E-2,8.239338174E-3,1.339036878E-2
6.876990542E0,-1.792629249E-2,2.087656967E-2,1.279728301E-2
6.887051542E0,-1.945853047E-2,2.480307780E-2,1.917473972E-2
6.897113542E0,-2.762138471E-2,1.754196920E-2,2.444833145E-2
6.907174542E0,-2.963272296E-2,8.097526617E-3,2.348546684E-2
6.917236542E0,-3.085644543E-2,8.923442801E-4,2.410758100E-2
6.927297542E0,-2.676912770E-2,-4.427811364E-4,3.101242706E-2
6.937358542E0,-2.111470327E-2,-8.276078734E-4,3.148593381E-2
6.947420542E0,-1.234941091E-2,-1.173040480E-3,2.814666927E-2
6.957481542E0,-1.169797033E-4,3.137285588E-3,1.917048544E-2
6.967543542E0,7.494383026E-3,1.346513536E-2,4.524096381E-3
6.977604542E0,1.297783107E-2,2.499316260E-2,1.304600853E-3
6.987665542E0,1.822864078E-2,2.987826988E-2,8.426742279E-4
6.997727542E0,1.297315955E-2,3.542297333E-2,1.922586001E-3
7.007788542E0,-1.968774479E-3,3.368937969E-2,4.376498517E-3
7.017850542E0,-1.653147116E-2,2.814654261E-2,3.957317211E-3
7.027911542E0,-1.938551292E-2,2.203376591E-2,8.019491099E-3
7.037972542E0,-8.730206639E-3,1.780306734E-2,7.281529717E-3
7.048034542E0,1.692877617E-3,1.738600247E-2,6.588720717E-3
7.058095542E0,2.505408134E-3,2.018631622E-2,1.383837778E-2
7.068156542E0,1.033893321E-3,1.654744148E-2,2.246228419E-2
7.078218542E0,-2.813575557E-3,1.473302953E-2,2.427882701E-2
7.088279542E0,-6.277894136E-3,1.758198813E-2,2.797023021E-2
7.098341542E0,-7.069385611E-3,1.962649822E-2,3.755361587E-2
7.108402542E0,1.960758585E-3,2.173670381E-2,3.620905057E-2
7.118463542E0,1.028739847E-2,2.291488647E-2,2.865419537E-2
7.128525542E0,1.367651857E-2,2.439426444E-2,2.507033013E-2
7.138586542E0,4.905397538E-3,2.418307588E-2,2.917426080E-2
7.148647542E0,-8.799128234E-3,2.356411517E-2,3.214514256E-2
7.158709542E0,-1.568153501E-2,2.662355453E-2,3.227217495E-2
7.168770542E0,-1.837220043E-2,2.506365441E-2,3.620752320E-2
7.178832542E0,-1.358330343E-2,2.513156459E-2,3.225805238E-2
7.188893542E0,-7.682675496E-4,3.345585242E-2,3.062007949E-2
7.198954542E0,8.904865012E-3,3.032743558E-2,2.638378926E-2
7.209016542E0,2.080290020E-2,3.441986814E-2,1.674167812E-2
7.219077542E0,2.708955854E-2,3.194845468E-2,1.501994487E-2
7.229138542E0,2.793050930E-2,3.440552577E-2,1.976522990E-2
7.239200542E0,2.768443525E-2,3.396983072E-2,2.501964755E-2
7.249261542E0,2.220601775E-2,2.586411685E-2,2.345104516E-2
7.259323542E0,2.171599679E-2,3.318594769E-2,1.051394083E-2
7.269384542E0,1.718078181E-2,3.019034863E-2,2.905423287E-3
7.279445375E0,1.287631411E-2,4.474399239E-2,9.622448124E-3
7.289507375E0,1.975405030E-2,4.216172546E-2,1.151243132E-2
7.299568375E0,2.650010586E-2,4.504086822E-2,5.428439472E-3
7.309630375E0,2.621040866E-2,4.154837132E-2,2.632716903E-3
7.319691375E0,2.536352351E-2,3.424545005E-2,-4.804959521E-3
7.329752375E0,2.370864339E-2,1.684301347E-2,-7.655935828E-3
7.339814375E0,2.578457631E-2,1.825688407E-2,-1.124481205E-2
7.349875375E0,2.586169355E-2,2.499368414E-2,-6.887352094E-3
7.359936375E0,1.992364414E-2,2.774020284E-2,-3.567189444E-3
7.369998375E0,1.152444724E-2,2.815558389E-2,-4.445632454E-3
7.380059375E0,-2.977797063E-3,1.372125000E-2,-9.656906128E-3
7.390121375E0,-1.153441519E-2,2.957484685E-3,-2.035029419E-2
7.400182375E0,-1.373977866E-2,-7.396885660E-3,-3.066711314E-2
7.410243375E0,-3.085801844E-3,-1.034965739E-2,-3.495280817E-2
7.420305375E0,9.561549872E-3,-1.073341910E-2,-4.304322600E-2
7.430366375E0,2.238603309E-2,-3.339438699E-3,-4.162948579E-2
7.440427375E0,3.966515511E-2,-3.169262782E-3,-4.761920124E-2
7.450489375E0,4.720169678E-2,-1.350794639E-2,-4.717685282E-2
