"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.072147708E0,-5.220506787E-1,3.770084977E-1,4.463305473E-1
4.082188708E0,-4.539802670E-1,5.763714015E-2,1.348994970E-1
4.092259708E0,-3.499689102E-1,-2.850663960E-1,-5.704677477E-2
4.102299708E0,-2.391375750E-1,-5.644923449E-1,-4.959865510E-1
4.112370708E0,-1.392953992E-1,-6.361390948E-1,-6.730356812E-1
4.122440708E0,-1.005401537E-1,-5.604156256E-1,-6.294891238E-1
4.132481708E0,-8.471965045E-2,-2.867361605E-1,-4.225814939E-1
4.142551708E0,-1.349065602E-1,1.237183064E-1,-2.049251646E-1
4.152622708E0,-1.787283421E-1,3.728740811E-1,-4.803860933E-2
4.162663708E0,6.448759884E-2,6.465191841E-1,2.520033419E-1
4.172733708E0,5.102089047E-1,8.291015029E-1,5.401115417E-1
4.182804708E0,8.861074448E-1,7.143447399E-1,7.313990593E-1
4.192844708E0,9.606460929E-1,4.946712554E-1,1.167042613E0
4.202915708E0,7.590449452E-1,4.188469946E-1,1.787222028E0
4.212956708E0,4.728241265E-1,6.883082986E-1,2.300158978E0
4.223026708E0,1.374999434E-1,9.261626005E-1,2.630360603E0
4.233097708E0,-2.500267327E-1,9.506617785E-1,2.623286247E0
4.243137708E0,-6.085244417E-1,8.587057590E-1,2.252542257E0
4.253208708E0,-9.508945346E-1,9.525363445E-1,1.701568246E0
4.263279708E0,-1.333151221E0,1.032574654E0,9.738941789E-1
4.273319708E0,-1.544081330E0,9.838973284E-1,4.104837775E-1
4.283390708E0,-1.509666920E0,7.045333385E-1,1.847611815E-1
4.293461708E0,-1.343666792E0,5.603905320E-1,1.298270971E-1
4.303501708E0,-1.134402871E0,5.787512064E-1,7.809484750E-2
4.313572708E0,-9.098441601E-1,6.208573580E-1,1.530489922E-1
4.323612708E0,-7.735722661E-1,6.167072058E-1,3.009195030E-1
4.333683708E0,-5.723102689E-1,4.432925582E-1,4.437874556E-1
4.343754708E0,-3.118924499E-1,2.314071804E-1,6.321188211E-1
4.353794708E0,4.228851944E-2,2.472045273E-1,7.923338413E-1
4.363865708E0,3.817321062E-1,5.286939740E-1,7.523195744E-1
4.373936708E0,6.146332622E-1,7.734147906E-1,5.433466434E-1
4.383976708E0,8.141541481E-1,9.689410329E-1,2.125572115E-1
4.394047708E0,9.422934651E-1,9.381974936E-1,-1.639642268E-1
4.404118708E0,8.386704326E-1,7.179961801E-1,-5.257691741E-1
4.414158708E0,4.809572995E-1,1.845288128E-1,-8.142289519E-1
4.424229708E0,5.061647296E-2,-6.630927324E-1,-9.509976506E-1
4.434269708E0,-3.436014056E-1,-1.423222542E0,-9.859257936E-1
4.444340708E0,-6.732845902E-1,-1.987105250E0,-9.930915236E-1
4.454411708E0,-8.410671949E-1,-2.396495819E0,-9.361261725E-1
4.464451708E0,-7.759684920E-1,-2.323261023E0,-7.384879589E-1
4.474522708E0,-5.644264221E-1,-1.815042734E0,-5.251519680E-1
4.484593708E0,-4.161888659E-1,-1.006500006E0,-3.477140665E-1
4.494633708E0,-4.029492140E-1,-2.857010961E-1,-2.061121911E-1
4.504704708E0,-4.052403569E-1,4.240299761E-2,9.796144441E-4
4.514774708E0,-3.618944883E-1,1.305240691E-1,5.551449582E-2
4.524815708E0,-5.305278301E-1,-8.635392785E-1,5.146026611E-3
4.534885708E0,-8.598047495E-1,-2.521386623E0,1.396479011E-1
4.544926708E0,-8.349686861E-1,-3.983337164E0,2.637370825E-1
4.554997708E0,-2.228344232E-1,-4.572355270E0,2.814162374E-1
4.565067708E0,6.505628824E-1,-3.628304482E0,-3.353039026E-1
4.575108708E0,1.118134737E0,-2.898626328E0,-1.370964885E0
4.585178708E0,1.239705801E0,-4.245100975E0,-2.772568703E0
4.595249708E0,9.125882387E-1,-5.677988052E0,-4.986716270E0
4.605290708E0,2.138165683E-1,-6.739104271E0,-7.429729939E0
4.615360708E0,-3.450507224E-1,-7.988362312E0,-8.867956161E0
4.625431708E0,-2.963699400E-3,-7.006974220E0,-8.474978447E0
4.635471708E0,1.361683488E0,-4.326281071E0,-6.923337936E0
4.645542708E0,2.515900850E0,-1.718339682E0,-5.272624969E0
4.655582708E0,2.712750435E0,-9.668854475E-1,-3.096054554E0
4.665653708E0,2.391456604E0,-1.571364880E0,-6.139835715E-1
4.675724708E0,1.794871211E0,-1.217499137E0,4.753441811E-1
4.685764708E0,1.242568254E0,-6.166136861E-1,9.584169984E-1
4.695835708E0,8.653952479E-1,-2.489637583E-1,1.296054125E0
4.705906708E0,6.243622899E-1,2.224384993E-2,1.527623653E0
4.715946708E0,4.966120422E-1,1.846309006E-1,1.849548459E0
4.726017708E0,4.067038000E-1,2.450859994E-1,2.246357441E0
4.736088708E0,3.201172650E-1,1.519579291E-1,2.598652601E0
4.746128708E0,2.101058662E-1,-1.008712128E-1,2.845094442E0
4.756199708E0,6.077123806E-2,-5.592404008E-1,2.952336311E0
4.766270708E0,-1.198093817E-1,-1.155167580E0,2.920071840E0
4.776310708E0,-2.863253951E-1,-1.793296337E0,2.770011902E0
4.786381708E0,-4.210186005E-1,-2.328488827E0,2.544672012E0
4.796421708E0,-4.630347788E-1,-2.656377077E0,2.231971025E0
4.806492708E0,-4.036709368E-1,-2.754138708E0,1.814443350E0
4.816563708E0,-2.246553749E-1,-2.662005186E0,1.275420070E0
4.826603708E0,4.261604697E-2,-2.320403099E0,6.061243415E-1
4.836674708E0,2.912162840E-1,-1.783164978E0,-6.084807590E-2
4.846745708E0,5.045056343E-1,-1.268097878E0,-3.943090737E-1
4.856785708E0,6.408382058E-1,-7.347564697E-1,-3.894245625E-1
4.866856708E0,6.993268728E-1,-2.520129681E-1,-2.335652560E-1
4.876926708E0,7.092423439E-1,2.031380236E-1,-7.465710491E-2
4.886967708E0,6.978698373E-1,9.650644064E-1,6.609628350E-2
4.897038708E0,6.556835175E-1,2.190719366E0,2.162272036E-1
4.907078708E0,1.875014752E-1,4.263902187E0,3.428891003E-1
4.917149708E0,-1.038447142E0,7.126053333E0,2.774318159E-1
4.927219708E0,-1.994454145E0,7.956521034E0,2.025560662E-2
4.937260708E0,-2.199674606E0,5.468870640E0,-1.408469975E-1
4.947331708E0,-2.362069368E0,3.738002300E0,-2.016636580E-1
4.957401708E0,-2.919362307E0,2.241784096E0,-6.037422456E-3
4.967442708E0,-4.152732849E0,-1.796623021E-1,5.083683729E-1
4.977512708E0,-6.123388767E0,-2.812822819E0,-8.044987172E-2
4.987583708E0,-8.043981552E0,-4.784265041E0,-1.745540142E0
4.997624708E0,-8.446455956E0,-5.997316837E0,-2.466393948E0
5.007684708E0,-7.039746761E0,-5.153785229E0,-2.052976847E0
5.017725708E0,-3.295696974E0,-3.439007699E-1,-8.810623884E-1
5.027795708E0,-6.107314229E-1,2.150532007E0,4.339317083E-1
5.037866708E0,3.604235351E-1,2.458996534E0,1.363598943E0
5.047906708E0,9.896814823E-1,1.715710402E0,1.610896587E0
5.057977708E0,1.221058011E0,1.319431543E0,1.306972980E0
5.068048708E0,1.050188422E0,8.202010393E-1,9.145810008E-1
5.078088708E0,1.033053637E0,5.534953475E-1,3.969027102E-1
5.088159708E0,1.423124194E0,9.771318436E-1,-1.785581112E-1
5.098230708E0,2.243147135E0,1.213326454E0,-5.632687807E-1
5.108270708E0,2.931857586E0,1.275727749E0,-7.812648416E-1
5.118341708E0,3.371442318E0,1.401175141E0,-7.224766016E-1
5.128381708E0,3.611683130E0,1.525030971E0,-5.538579226E-1
5.138452708E0,3.701390266E0,1.413928151E0,-3.834957778E-1
5.148523708E0,3.425208092E0,9.472935200E-1,-2.601399124E-1
5.158563708E0,2.516170502E0,2.176877856E-1,-4.444863200E-1
5.168634708E0,1.003464103E0,-7.296178341E-1,-9.433961511E-1
5.178705708E0,-4.452854097E-1,-1.903143525E0,-1.092792511E0
5.188745708E0,-1.220185518E0,-2.983077526E0,-6.476342678E-1
5.198816708E0,-1.525133252E0,-3.308010340E0,-2.933007479E-1
5.208887708E0,-1.856145263E0,-2.823304415E0,-6.322203875E-1
5.218927708E0,-1.869481564E0,-1.758540273E0,-9.642521143E-1
5.228998708E0,-7.317404747E-1,-1.352873743E-1,-9.246271849E-2
5.239038708E0,3.539309800E-1,7.461841106E-1,8.408937454E-1
5.249109708E0,7.133547664E-1,4.926806390E-1,1.186335564E0
5.259180708E0,9.347544909E-1,8.446946740E-2,1.109016299E0
5.269220708E0,1.497218728E0,-1.508397222E0,1.101715803E0
5.279291708E0,1.751645684E0,-2.569936275E0,7.952307463E-1
5.289362708E0,1.735090137E0,-1.376646996E0,8.612172306E-2
5.299402708E0,1.552141070E0,2.869123459E0,-1.215516090E0
5.309473708E0,7.687934488E-2,5.280708790E0,-2.914163113E0
5.319543708E0,-7.064967155E-1,2.402065277E0,-4.037540913E0
5.329584708E0,-6.977530122E-1,2.217606604E-1,-3.600522995E0
5.339655708E0,-3.907847404E-2,2.468324602E-1,-2.361801624E0
5.349695708E0,9.235517979E-1,6.730753183E-1,-8.382405043E-1
5.359766708E0,1.478000879E0,8.961986899E-1,3.166552186E-1
5.369836708E0,1.446868539E0,7.748571038E-1,8.341533542E-1
5.379877708E0,1.023858666E0,9.964163899E-1,9.389972091E-1
5.389947708E0,5.522230864E-1,1.435490847E0,9.292975068E-1
5.400018708E0,2.300338447E-1,1.800426960E0,9.104263186E-1
5.410059708E0,3.399280831E-2,1.956615210E0,8.608538508E-1
5.420129708E0,-7.607111335E-2,1.685020924E0,7.892345786E-1
5.430200708E0,-1.002600342E-1,9.570553899E-1,7.289524674E-1
5.440240708E0,-7.016018033E-2,-1.493444592E-1,7.042958736E-1
5.450311708E0,-4.240749404E-3,-1.349021912E0,7.479547262E-1
5.460352708E0,1.098879501E-1,-2.394745827E0,8.580279350E-1
5.470422708E0,2.332830429E-1,-3.101301908E0,9.991222024E-1
5.480493708E0,2.849563658E-1,-3.283562422E0,1.154171944E0
5.490533708E0,2.875026762E-1,-3.107223272E0,1.286088943E0
5.500604708E0,2.219095528E-1,-2.773941517E0,1.348042965E0
5.510675708E0,1.244593561E-1,-2.455898285E0,1.301097512E0
5.520715708E0,3.858467191E-2,-2.228361845E0,1.119652629E0
5.530786708E0,1.999715343E-2,-2.146131754E0,7.967889905E-1
5.540857708E0,6.469112635E-2,-2.243619919E0,3.763197958E-1
5.550897708E0,1.601096541E-1,-2.451317072E0,-7.344669104E-2
5.560968708E0,3.420368433E-1,-2.601407051E0,-4.217146635E-1
5.571008708E0,5.908611417E-1,-2.403771877E0,-5.619269013E-1
5.581079708E0,8.367154002E-1,-1.754860878E0,-4.844973087E-1
5.591150708E0,9.791212082E-1,-6.368886828E-1,-2.449402064E-1
5.601190708E0,9.148942828E-1,7.566812038E-1,4.217359424E-2
5.611261708E0,6.918918490E-1,1.856438398E0,2.086404264E-1
5.621332708E0,4.731121361E-1,2.744719028E0,2.644893229E-1
5.631372708E0,2.908926308E-1,3.787374020E0,3.556886017E-1
5.641443708E0,-1.524843276E-3,5.227869987E0,5.007293820E-1
5.651514708E0,-5.309546590E-1,6.451505184E0,6.343781948E-1
5.661554708E0,-1.021716356E0,6.608296394E0,7.275643349E-1
5.671625708E0,-1.735794783E0,5.680634022E0,7.874855399E-1
5.681665708E0,-2.927571297E0,3.644346952E0,1.052125692E0
5.691736708E0,-4.229286671E0,8.315058351E-1,1.123364449E0
5.701807708E0,-5.815268993E0,-1.810838938E0,-3.384363949E-1
5.711847708E0,-7.938735962E0,-4.250682831E0,-2.614160776E0
5.721918708E0,-8.718490601E0,-4.837239265E0,-2.715684414E0
5.731989708E0,-5.440629005E0,-2.088981867E0,-1.886426687E0
5.742029708E0,-1.477642417E0,2.543380022E0,-1.104977131E0
5.752100708E0,-4.437790513E-1,1.860343456E0,5.287533998E-1
5.762170708E0,3.540821671E-1,7.139636278E-1,1.510505676E0
5.772211708E0,1.312321186E0,3.547053635E-1,2.140537500E0
5.782281708E0,1.728007317E0,7.696841955E-1,2.485529900E0
5.792322708E0,1.830372572E0,1.263466954E0,2.411258221E0
5.802393708E0,1.759938955E0,1.067337394E0,1.996934533E0
5.812463708E0,1.225641727E0,7.877810299E-2,1.475531340E0
5.822504708E0,9.394080043E-1,-1.232629299E0,9.454158545E-1
5.832574708E0,1.124670982E0,-1.361493349E0,3.332731128E-1
5.842645708E0,1.424144745E0,-9.370046258E-1,-1.634144038E-1
5.852686708E0,1.780314684E0,-3.618732989E-1,-4.278113246E-1
5.862756708E0,2.135223866E0,1.584393829E-1,-5.124590993E-1
5.872827708E0,2.367581844E0,5.558102131E-1,-5.634492636E-1
5.882867708E0,2.344163656E0,7.738874555E-1,-6.411685348E-1
5.892938708E0,1.944348454E0,6.700209379E-1,-6.691347361E-1
5.902978708E0,1.174035192E0,4.127275646E-1,-7.238786817E-1
5.913049708E0,4.353518784E-2,1.050016060E-1,-8.337478042E-1
5.923120708E0,-5.980901122E-1,1.163847804E0,-6.233833432E-1
5.933160708E0,-2.750922740E-1,7.699491382E-1,-8.247326612E-1
5.943231708E0,-5.636441708E-1,-1.455497861E0,-5.471279025E-1
5.953302708E0,-6.536611915E-1,-2.133528471E0,-5.586631298E-1
5.963342708E0,1.532567013E-2,-1.923583150E0,-4.406323656E-3
5.973413708E0,6.379861236E-1,-1.970314026E0,6.473056078E-1
5.983484708E0,7.649374008E-1,-2.391434908E0,8.250402212E-1
5.993524708E0,7.500382066E-1,-2.038223505E0,6.015394330E-1
6.003613083E0,9.650365114E-1,-1.336788177E0,3.117465079E-1
6.013653083E0,1.461371303E0,-1.941839933E0,1.670156717E-1
6.023724083E0,1.399517298E0,-3.696620464E0,-3.550307453E-1
6.033795083E0,1.135066152E0,-4.337100983E0,-1.028878093E0
6.043835083E0,2.588925958E-1,-3.027174950E0,-1.213206172E0
6.053906083E0,-5.067709088E-1,-2.721207440E-1,-1.704855680E0
6.063977083E0,-1.467066884E0,4.128948212E0,-2.564420938E0
6.074017083E0,-2.307704687E0,5.629494667E0,-3.199540854E0
6.084088083E0,-1.515874267E0,2.194130421E0,-2.320044756E0
6.094159083E0,2.560952902E-1,1.554757118E0,-9.366280437E-1
6.104199083E0,1.169256687E0,1.827439785E0,-2.923377156E-1
6.114270083E0,1.448656321E0,8.874097466E-1,9.640777111E-2
6.124310083E0,1.387731433E0,3.353649080E-1,3.887557387E-1
6.134381083E0,1.202319264E0,3.260072172E-1,7.192280293E-1
6.144452083E0,1.035760403E0,1.937828511E-1,1.023084998E0
6.154492083E0,9.330762625E-1,-7.441881299E-2,1.143398404E0
6.164563083E0,8.203492165E-1,-3.429669142E-1,1.101205707E0
6.174633083E0,6.475279331E-1,-8.609762192E-1,9.966364503E-1
6.184674083E0,3.968675137E-1,-1.680215955E0,9.689095020E-1
6.194745083E0,6.511124969E-2,-2.529116631E0,1.049774408E0
6.204815083E0,-2.295651287E-1,-3.183778524E0,1.212514877E0
6.214856083E0,-4.096262753E-1,-3.589424849E0,1.401401639E0
6.224926083E0,-4.119234979E-1,-3.799197435E0,1.541076422E0
6.234967083E0,-3.073240221E-1,-3.734184265E0,1.572405219E0
6.245038083E0,-1.523970366E-1,-3.363959551E0,1.498089433E0
6.255108083E0,-2.418773249E-3,-2.830004454E0,1.327704668E0
6.265149083E0,8.329586685E-2,-2.319888830E0,1.058033466E0
6.275219083E0,1.246649399E-1,-1.922279477E0,7.033110261E-1
6.285290083E0,1.509580612E-1,-1.587309122E0,3.689883947E-1
6.295330083E0,1.388955414E-1,-1.226231694E0,2.306217402E-1
6.305401083E0,1.653124988E-1,-6.623989344E-1,1.799889207E-1
6.315472083E0,2.428833544E-1,1.376190931E-1,1.120925844E-1
6.325512083E0,2.538183033E-1,1.278576374E0,1.832165569E-1
6.335583083E0,1.092682108E-1,2.560088873E0,5.049773455E-1
6.345623083E0,-1.670555174E-1,3.383850574E0,8.623163104E-1
6.355694083E0,-4.437744915E-1,3.646444321E0,9.742249250E-1
6.365765083E0,-4.208755493E-1,3.700486422E0,7.600431442E-1
6.375805083E0,6.815232337E-3,3.949274302E0,5.582754016E-1
6.385876083E0,2.666787505E-1,4.662153244E0,6.538826227E-1
6.395947083E0,-1.177922010E0,6.240282059E0,4.849262238E-1
6.405987083E0,-6.378878593E0,8.120762825E0,-9.486664534E-1
6.416058083E0,-6.906814575E0,5.685904503E0,-5.220776200E-1
6.426129083E0,-6.040292740E0,1.290756464E0,3.073656186E-2
6.436169083E0,-4.324240685E0,2.146236897E-1,-1.684714854E-1
6.446240083E0,-2.528711796E0,2.462364733E-1,-3.213209212E-1
6.456280083E0,-6.589900255E-1,1.524977759E-2,-3.563843668E-1
6.466351083E0,5.680058002E-1,3.602881432E-1,-4.356975555E-1
6.476422083E0,1.160484195E0,4.382517934E-1,2.315463275E-1
6.486462083E0,1.327885747E0,-3.357861042E-1,1.162315845E0
6.496533083E0,1.191398740E0,-9.858264327E-1,1.740551949E0
6.506604083E0,1.052321553E0,-1.556445241E0,1.732313752E0
6.516644083E0,1.000825405E0,-1.559820771E0,1.419442415E0
6.526715083E0,8.458836675E-1,-1.129842997E0,1.011767030E0
6.536786083E0,5.268792510E-1,-7.832834721E-1,5.349809527E-1
6.546826083E0,2.033171654E-1,-7.398400903E-1,5.492108315E-2
6.556897083E0,1.383140534E-1,-8.526629210E-1,-2.931270003E-1
6.566937083E0,5.231645107E-1,-1.062959313E0,-4.514929354E-1
6.577008083E0,1.215580821E0,-1.353404164E0,-4.648053646E-1
6.587079083E0,1.884671330E0,-1.597677469E0,-5.231818557E-1
6.597119083E0,2.262060165E0,-1.463984251E0,-6.873794794E-1
6.607190083E0,2.299060106E0,-8.379281759E-1,-7.651911974E-1
6.617260083E0,1.849545956E0,7.897086442E-2,-8.352579474E-1
6.627301083E0,8.004959226E-1,9.920668006E-1,-9.666223526E-1
6.637371083E0,-3.171962500E-1,1.145022035E0,-1.024506927E0
6.647442083E0,-9.407655597E-1,2.921559513E-1,-8.717964292E-1
6.657483083E0,-1.186665416E0,-6.850080490E-1,-6.055514812E-1
6.667553083E0,-7.375741601E-1,-8.498654366E-1,-6.024033427E-1
6.677594083E0,-4.670235217E-1,-1.727145195E0,-5.402547121E-1
6.687664083E0,-2.384396344E-1,-2.718169928E0,-4.094367623E-1
6.697735083E0,-1.627304405E-1,-3.475534439E0,-4.305745363E-1
6.707776083E0,-4.619690031E-2,-2.913416862E0,-7.859712243E-1
6.717846083E0,1.697489619E-2,-2.513917685E0,-1.037762642E0
6.727917083E0,2.390465736E-1,-2.720415115E0,-1.074251175E0
6.737957083E0,5.698863864E-1,-2.061658144E0,-1.140747786E0
6.748028083E0,5.783568621E-1,-7.282007337E-1,-9.609132409E-1
6.758069083E0,9.632859230E-1,5.934497714E-1,-1.345828176E0
6.768139083E0,1.773606777E0,-2.660890110E-2,-1.563212156E0
6.778210083E0,2.434957027E0,-1.059696078E0,-1.797808886E0
6.788250083E0,2.764824629E0,-1.148143649E0,-2.295238495E0
6.798321083E0,2.868136406E0,9.363576174E-1,-3.195611715E0
6.808392083E0,3.614840746E0,7.767231464E0,-5.420246601E0
6.818432083E0,4.911517143E0,7.186368465E0,-6.689749241E0
6.828503083E0,5.048450947E0,1.211214662E0,-4.338125229E0
6.838574083E0,3.340175629E0,8.686655164E-1,-1.930551648E0
6.848614083E0,1.772405624E0,1.372306585E0,-1.950263083E-1
6.858685083E0,4.899676442E-1,1.260020494E0,6.551575065E-1
6.868725083E0,-6.184391975E-1,1.315971136E0,9.463339448E-1
6.878796083E0,-1.363420963E0,1.141235232E0,1.117204189E0
6.888867083E0,-1.736171365E0,1.160924554E0,1.205957174E0
6.898907083E0,-1.894074202E0,1.520247221E0,1.263880014E0
6.908978083E0,-1.981455445E0,1.792554379E0,1.388217926E0
6.919049083E0,-1.988492846E0,1.589163065E0,1.497650146E0
6.929089083E0,-1.912910342E0,1.048985004E0,1.593298435E0
6.939160083E0,-1.771497726E0,2.414961755E-1,1.680634499E0
6.949231083E0,-1.639510393E0,-6.627333164E-1,1.726276040E0
6.959271083E0,-1.461756706E0,-1.524688482E0,1.700742841E0
6.969342083E0,-1.212381721E0,-2.261626720E0,1.531847596E0
6.979382083E0,-8.505526781E-1,-2.894418716E0,1.325924754E0
6.989453083E0,-6.963859797E-1,-3.411666155E0,1.189504147E0
6.999524083E0,-3.822575510E-1,-3.917351484E0,1.093996644E0
7.009549750E0,-1.301273257E-1,-4.201452732E0,1.013716221E0
7.019620750E0,-6.429126114E-2,-4.203406334E0,9.096497297E-1
7.029690750E0,-1.230318025E-1,-3.898823261E0,7.419579625E-1
7.039731750E0,-2.645048499E-1,-3.504239321E0,3.998046815E-1
7.049802750E0,-3.433557153E-1,-2.866241932E0,-2.418574691E-2
7.059872750E0,-3.939456344E-1,-2.277660131E0,-3.916211128E-1
7.069913750E0,-4.536387920E-1,-1.951838613E0,-6.138342023E-1
7.079983750E0,-4.643072486E-1,-1.903870821E0,-6.950344443E-1
7.090024750E0,-3.961460590E-1,-1.993977070E0,-7.008827329E-1
7.100095750E0,-2.322256863E-1,-1.926301241E0,-6.492742896E-1
7.110165750E0,1.061573159E-2,-1.551046133E0,-5.043357015E-1
7.120206750E0,2.823154628E-1,-1.031310081E0,-2.438459992E-1
7.130276750E0,5.744791627E-1,-5.477558970E-1,1.533334889E-2
7.140347750E0,9.276291132E-1,-2.229624689E-1,1.929525286E-1
7.150388750E0,1.458604574E0,1.284528077E-1,3.422213793E-1
7.160458750E0,2.122040510E0,7.336971760E-1,6.140453815E-1
7.170529750E0,2.609004736E0,1.935133934E0,1.174905062E0
7.180569750E0,2.233243465E0,4.964338779E0,1.757210970E0
7.190640750E0,1.578300357E0,6.589927673E0,1.756798148E0
7.200680750E0,1.450992823E-1,3.130943775E0,9.361009002E-1
7.210751750E0,-2.084948063E0,6.514253616E-1,6.139015555E-1
7.220822750E0,-4.564094067E0,-1.158783317E0,7.439175844E-1
7.230862750E0,-6.095759392E0,-9.218546152E-1,5.991641283E-1
7.240933750E0,-6.932665825E0,6.497496963E-1,-3.569148481E-1
7.251004750E0,-6.945669174E0,2.046293259E0,-1.206285357E0
7.261044750E0,-5.719873428E0,3.545059919E0,-1.417435408E0
7.271115750E0,-3.977769375E0,1.944525838E0,-4.531480074E-1
7.281186750E0,-1.991641283E0,2.685909271E-1,3.077198863E-1
7.291226750E0,-1.122239083E-1,-3.051229417E-1,9.385511279E-1
7.301297750E0,1.036123276E0,-8.448871970E-1,1.387675643E0
7.311337750E0,1.690053225E0,-1.073716640E0,1.455197334E0
7.321408750E0,1.872175097E0,-1.160600424E0,1.254866242E0
7.331479750E0,1.872792602E0,-9.023745656E-1,1.039867640E0
7.341519750E0,1.891119599E0,-4.722785652E-1,7.895717025E-1
7.351590750E0,2.071605206E0,-2.173357308E-1,5.363774896E-1
7.361661750E0,2.235349178E0,-4.843976349E-2,2.727015913E-1
7.371701750E0,2.336826563E0,8.894392848E-2,5.783590674E-2
7.381772750E0,2.357997179E0,2.551386356E-1,-1.412557065E-1
7.391843750E0,2.044212341E0,8.098742366E-1,-4.153003097E-1
7.401883750E0,1.308857083E0,1.926374078E0,-8.478664160E-1
7.411954750E0,7.447755933E-1,2.493409157E0,-1.129499435E0
7.421994750E0,4.871082902E-1,2.261705637E0,-1.105630875E0
7.432065750E0,3.552243114E-1,1.639410138E0,-9.158009887E-1
7.442136750E0,2.545591593E-1,6.728123426E-1,-6.598615050E-1
7.452176750E0,-6.904937327E-3,-5.062268376E-1,-4.206739366E-1
7.462247750E0,-4.640301466E-1,-1.631933570E0,-1.395202875E-1
7.472317750E0,-2.944174111E-1,-1.973204613E0,-2.110509425E-1
7.482358750E0,4.726296961E-1,-1.852223277E0,-1.698406041E-1
7.492429750E0,1.377843499E0,-1.514904737E0,8.445479721E-2
7.502499750E0,1.901000500E0,-9.207182527E-1,3.996765316E-1
7.512540750E0,1.805634499E0,-1.338122964E0,6.230260134E-1
7.522610750E0,1.338495612E0,-1.535576582E0,3.677577972E-1
7.532651750E0,1.310765743E0,-1.446791053E0,2.797787450E-2
7.542721750E0,2.028394222E0,1.929060072E-1,-4.339112043E-1
7.552792750E0,2.291033268E0,-3.514206707E-1,-1.006757140E0
7.562833750E0,2.322740316E0,7.297548056E-1,-1.769866467E0
7.572903750E0,2.680630207E0,4.477527142E0,-4.017386436E0
7.582974750E0,3.874699116E0,6.052440643E0,-6.640867710E0
7.593014750E0,4.260500431E0,1.512792587E0,-5.840634823E0
7.603085750E0,3.180323362E0,1.066297889E0,-2.890542030E0
7.613156750E0,2.117136002E0,1.286280394E0,-5.771000981E-1
7.623196750E0,1.150251865E0,2.550214529E0,2.460592985E-1
7.633267750E0,1.343261003E-1,2.910734892E0,5.320321321E-1
7.643307750E0,-8.250966072E-1,2.412815332E0,7.046846151E-1
7.653378750E0,-1.618520021E0,1.576672554E0,7.345462441E-1
7.663449750E0,-2.022145033E0,1.014723659E0,5.129944086E-1
7.673489750E0,-2.093378544E0,5.301203728E-1,2.813870609E-1
7.683560750E0,-2.107538223E0,-2.558333576E-1,2.644344568E-1
7.693631750E0,-2.097699165E0,-1.084787846E0,4.174458385E-1
7.703671750E0,-2.030405998E0,-1.766877174E0,6.262174249E-1
7.713742750E0,-1.936353207E0,-2.372398615E0,8.111251593E-1
7.723813750E0,-1.834315777E0,-3.046597719E0,9.934608340E-1
7.733853750E0,-1.670126200E0,-3.673543215E0,1.170367479E0
7.743924750E0,-1.397238970E0,-4.092177391E0,1.327217817E0
7.753964750E0,-1.037781477E0,-4.221891403E0,1.458628893E0
7.764035750E0,-9.696351290E-1,-3.856957436E0,1.643844247E0
7.774106750E0,-6.813342571E-1,-3.478939056E0,1.706880093E0
7.784146750E0,-5.467168093E-1,-3.041296005E0,1.693700671E0
